ANO,BIMESTRE,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.39,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,28546.00,0.00,2600.00,0.00,0.00,0.00,0.00,0.00,30800.00,30071.60,30071.60,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,57967.00,0.00,0.00,0.00,0.00,40142.39,3982.20,17217.84,4588.97,4588.97,4588.97,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.91.93,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,200000.00,0.00,0.00,0.00,0.00,170000.00,0.00,0.00,528.62,528.62,528.62,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.51,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,14872.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.51,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.52,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,20000.00,0.00,87890.00,0.00,0.00,15354.00,0.00,0.00,91936.00,4646.00,4646.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.52,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,0.00,0.00,79999.00,0.00,0.00,0.00,1.00,0.00,75250.00,75250.00,75250.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2704,SISTEMA DE CONTROLE DE DADOS HABITACIONAIS,3.3.90.39,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,200000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34410.00,0.00,0.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.39,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,50000.00,0.00,0.00,0.00,0.00,0.00,7843.83,15828.65,42000.00,41985.38,41985.38,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.92,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,8827.65,4493.83,4333.82,4333.82,4333.82,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.93,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,33826.00,0.00,0.00,0.00,0.00,26000.00,0.00,0.00,6308.31,6308.31,6308.31,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.93,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,8001.00,4350.00,537.45,537.45,537.45,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,161,Gestão Total,2788,ADMINISTRAÇÃO GERAL - FMHIS,4.4.90.52,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.11,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,26834412.00,0.00,0.00,0.00,0.00,1670000.00,0.00,644784.00,24266401.23,24266401.23,24266401.23,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.11,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,0.00,0.00,0.00,0.00,0.00,600000.00,600000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.13,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,434.00,0.00,433.84,433.84,433.84,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.16,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1212004.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1109889.43,1109889.43,1109889.43,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,11351.00,0.00,0.00,0.00,0.00,0.00,20350.00,0.00,31667.17,31667.17,31667.17,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.94,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,38881.00,0.00,0.00,0.00,0.00,4900.00,9000.00,0.00,42960.01,42960.01,42960.01,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.96,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,300000.00,0.00,0.00,0.00,0.00,0.00,35000.00,20000.00,295364.79,261572.73,243490.17,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.3.90.36,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,466187.00,0.00,40000.00,0.00,0.00,0.00,20000.00,1618.94,523276.75,523276.75,523276.75,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,672744.00,0.00,0.00,0.00,0.00,0.00,0.00,28022.38,644721.62,644589.31,644589.31,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.3.90.46,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1756767.00,0.00,50000.00,0.00,0.00,0.00,16041.32,20000.00,1802808.32,1802808.32,1802808.32,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,162,Você Servidor,2870,ADMINISTRAÇÃO DE PESSOAL,3.3.90.49,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,13600.00,0.00,11802.00,11802.00,11802.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,126,TECNOLOGIA DA INFORMAÇÃO,161,Gestão Total,2872,PROCESSAMENTO DE DADOS,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1066692.00,0.00,86844.56,0.00,0.00,13842.00,0.00,0.00,1105817.02,1000283.36,894749.70,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,126,TECNOLOGIA DA INFORMAÇÃO,161,Gestão Total,2872,PROCESSAMENTO DE DADOS,4.4.90.52,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,10000.00,0.00,0.00,0.00,0.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,271,PREVIDÊNCIA BÁSICA,162,Você Servidor,2678,OBRIGAÇÕES PATRONAIS - DEMHAB,3.1.90.13,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1669046.00,0.00,0.00,0.00,0.00,200000.00,0.00,0.00,1460510.87,1346921.65,1345220.96,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,272,PREVIDÊNCIA DO REGIME ESTATUTÁRIO,162,Você Servidor,2679,OBRIGAÇÕES PATRONAIS PARA O RPPS - DEMHAB,3.1.91.13,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,6269913.00,0.00,0.00,0.00,0.00,200000.00,0.00,0.00,5980297.09,5980297.09,5979892.49,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1216,INCENTIVO AO COOPERATIVISMO,4.4.90.51,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,2519096.00,0.00,0.00,0.00,0.00,2463711.00,0.00,0.00,27770.00,27770.00,27770.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1216,INCENTIVO AO COOPERATIVISMO,4.4.90.51,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,2808684.00,0.00,0.00,0.00,0.00,1446049.34,0.00,313878.93,796413.70,736724.17,736724.17,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1216,INCENTIVO AO COOPERATIVISMO,4.4.90.92,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,313878.93,0.00,313878.93,313878.93,313878.93,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,95600.00,0.00,45914.00,0.00,0.00,104000.00,0.00,0.00,2272.40,0.00,0.00,0.00,0.00,0.00
2015,6,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,139085,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,482,HABITAÇÃO URBANA,157,Porto da Inclusão,1217,REASSENTAMENTO,3.3.90.39,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,921316.00,0.00,118457.13,0.00,0.00,0.00,1.00,1.00,1035551.60,1035551.60,1027641.35,0.00,0.00,0.00
