ANO,MES,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.40,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,54546.00,0.00,0.00,0.00,0.00,1509.28,28060.00,24948.35,42571.67,33413.29,30894.43,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,11138.42,0.00,0.00,0.00,34004.00,7485.89,37656.52,37656.52,37656.52,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.92,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,0.00,0.00,0.00,0.00,0.00,0.00,20000.00,0.00,19822.99,19822.99,19822.99,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.91.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,15000.00,0.00,0.00,0.00,0.00,9235.00,0.00,2765.00,3000.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.91.47,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,110.00,0.00,48.17,48.17,48.17,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.91.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,1655.00,0.00,1545.12,1545.12,1545.12,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.91.93,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,347664.00,0.00,608454.12,0.00,0.00,0.00,1000.00,0.00,956920.96,956920.96,956920.96,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.52,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1000.00,0.00,106717.50,0.00,0.00,107217.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.52,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,10000.00,0.00,0.00,0.00,0.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.50.43,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,128558.57,0.00,0.00,0.00,2.00,6607.09,6607.09,6607.09,6607.09,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.50.92,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,6607.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.39,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,84000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,34251.11,24005.01,24005.01,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.93,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,12900.00,0.00,0.00,0.00,0.00,6488.55,0.00,0.00,1411.45,1411.45,1411.45,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.93,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,28937.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2603.79,2603.79,2603.79,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.1.90.08,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,65898.00,0.00,0.00,0.00,0.00,65898.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.1.90.11,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,13370653.00,0.00,1600000.00,0.00,0.00,618000.00,345163.23,0.00,14697568.07,14697568.07,14697568.07,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.1.90.16,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,587434.00,0.00,0.00,0.00,0.00,0.00,0.00,3200.00,450960.74,450960.74,450960.74,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.1.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,59345.00,0.00,0.00,0.00,0.00,0.00,44264.20,0.00,98621.09,98621.09,98621.09,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.1.90.94,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,143944.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93529.99,93529.99,93529.99,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.1.90.96,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,386922.00,0.00,0.00,0.00,0.00,0.00,0.00,386227.43,0.00,0.00,0.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.3.90.08,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,65898.00,0.00,0.00,0.00,871.00,11083.30,9519.84,9519.84,9519.84,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.3.90.36,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,271834.00,0.00,0.00,0.00,0.00,0.00,0.00,871.00,268139.63,268139.63,268139.63,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,739527.00,0.00,0.00,0.00,0.00,0.00,0.00,106916.80,165880.46,128900.80,115880.46,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.3.90.46,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1315322.00,0.00,0.00,0.00,0.00,122000.00,0.00,5442.00,1087349.69,1087349.69,1087349.69,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.3.90.48,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,4596.78,0.00,4596.78,4596.78,4596.78,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,VALE-TRANSPORTE,3.3.90.49,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,17065.00,0.00,0.00,0.00,0.00,0.00,118845.32,0.00,135150.98,135150.98,135150.98,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,180,GESTÃO FISCAL,2540,REDUÇÃO DE INADIMPLÊNCIA,3.3.90.35,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,6242.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5700.00,5700.00,5700.00,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,180,GESTÃO FISCAL,2540,REDUÇÃO DE INADIMPLÊNCIA,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1000.00,0.00,0.00,0.00,0.00,18959.50,64463.00,1.00,46502.50,46502.50,46502.50,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,180,GESTÃO FISCAL,2540,REDUÇÃO DE INADIMPLÊNCIA,3.3.90.40,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,332800.00,0.00,139980.98,0.00,0.00,29583.03,0.00,65287.00,360355.26,240417.54,240417.54,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,180,GESTÃO FISCAL,2540,REDUÇÃO DE INADIMPLÊNCIA,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,825.00,0.00,824.43,824.43,824.43,0.00,0.00,0.00
2021,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,262436,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,126,TECNOLOGIA DA INFORMAÇÃO,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2872,"TECNOLOGIAS DA INFORMAÇÃO, COMUNICAÇÕES E GEOPROCESSAMENTO",3.3.90.40,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,345049.00,0.00,686270.07,0.00,0.00,10000.00,0.00,218231.00,487944.29,427201.62,427201.62,0.00,0.00,0.00
