ANO,MES,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.35,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,5000.00,0.00,0.00,0.00,0.00,0.00,3000.00,0.00,8000.00,8000.00,8000.00,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.37,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,753751.00,0.00,0.00,0.00,0.00,77239.38,0.00,110890.00,218334.18,218334.18,218334.18,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,2483364.00,0.00,0.00,0.00,0.00,0.00,0.00,222340.00,1374466.51,1163882.55,1150238.22,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.39,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,26592.00,0.00,3000.00,0.00,0.00,0.00,0.00,600.00,28992.00,28992.00,28992.00,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,2000.00,0.00,0.00,0.00,0.00,0.00,269540.00,0.00,218007.13,218007.13,212793.38,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.90.92,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,0.00,0.00,0.00,0.00,0.00,0.00,600.00,0.00,495.63,495.63,495.63,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.91.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,3.3.91.93,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,722.61,722.61,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.51,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.51,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.52,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.52,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,7000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2587,ADMINISTRAÇÃO GERAL - DEMHAB,4.4.90.61,400,RECURSO LIVRE - ADMINISTRAÇÃO INDIRETA,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.39,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,125000.00,0.00,0.00,0.00,0.00,0.00,0.00,930.00,35890.58,35376.70,35376.70,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.93,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13240.20,13154.70,13154.70,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,3,FUNDO MUNICIPAL DE HABITAÇÃO E INTERESSE SOCIAL - FMHIS,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2788,ADMINISTRAÇÃO GERAL - FMHIS,3.3.90.93,7903,RECURSOS FUNDO MUNICIPAL DE HABITAÇÃO DE INTERESSE SOCIAL,0.00,0.00,0.00,0.00,0.00,0.00,930.00,0.00,927.53,927.53,927.53,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.11,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,20873761.00,0.00,0.00,0.00,0.00,210000.00,0.00,290246.35,17928393.72,17928393.72,16740884.02,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.16,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,798734.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,614686.97,614686.97,614686.97,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,119961.93,0.00,117406.57,117406.57,117406.57,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.94,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,134619.42,0.00,119244.08,119244.08,119244.08,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,ADMINISTRAÇÃO DE PESSOAL,3.1.90.96,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,481811.00,0.00,0.00,0.00,0.00,0.00,60000.00,24335.00,510000.00,410995.42,369247.77,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,ADMINISTRAÇÃO DE PESSOAL,3.3.90.36,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,505381.00,0.00,0.00,0.00,0.00,0.00,0.00,6550.80,469484.81,469484.81,469484.81,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,ADMINISTRAÇÃO DE PESSOAL,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,767750.00,0.00,0.00,0.00,0.00,0.00,0.00,61530.00,637482.02,637482.02,637482.02,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,ADMINISTRAÇÃO DE PESSOAL,3.3.90.46,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1425991.00,0.00,0.00,0.00,0.00,0.00,50000.00,0.00,1333707.16,1333707.16,1333707.16,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,179,GESTÃO DE PESSOAS,2870,ADMINISTRAÇÃO DE PESSOAL,3.3.90.49,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,8862.00,0.00,0.00,0.00,0.00,0.00,18080.80,0.00,21675.40,21675.40,21675.40,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,180,GESTÃO FISCAL,2540,RECUPERAÇÃO DE CRÉDITO IMOBILIÁRIO,3.3.90.35,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,180,GESTÃO FISCAL,2540,RECUPERAÇÃO DE CRÉDITO IMOBILIÁRIO,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,334855.00,0.00,0.00,0.00,0.00,0.00,0.00,5447.50,321013.68,294262.54,250550.26,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,122,ADMINISTRAÇÃO GERAL,180,GESTÃO FISCAL,2540,RECUPERAÇÃO DE CRÉDITO IMOBILIÁRIO,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,0.00,0.00,0.00,0.00,0.00,0.00,2447.50,0.00,2447.50,2447.50,2447.50,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,126,TECNOLOGIA DA INFORMAÇÃO,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2872,PROCESSAMENTO DE DADOS,3.3.90.39,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1363849.00,0.00,269398.68,0.00,0.00,0.00,0.00,333740.08,502065.12,502065.12,502065.12,0.00,0.00,0.00
2018,12,149,PORTO ALEGRE,54909,DEP. MUNICIPAL DE HABITAÇÃO - PORTO ALEGRE,178287,31,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,1,DEPARTAMENTO MUNICIPAL DE HABITAÇÃO,ATE,16,HABITAÇÃO,126,TECNOLOGIA DA INFORMAÇÃO,178,"GESTÃO DE PROCESSOS, TECNOLOGIA E TRANSPARÊNCIA",2872,PROCESSAMENTO DE DADOS,3.3.90.92,1,RECURSO LIVRE - ADMINISTRAÇÃO DIRETA,1000.00,0.00,0.00,0.00,0.00,0.00,333740.08,0.00,334710.08,334710.08,334710.08,0.00,0.00,0.00
